snippet_idx,persona_row_id,k,combo_id,combo_attrs,combo_values,Gender,Race,Ethnicity,Nationality,Culture,NativeLanguage,AgeRange,ReviewStyle,Role,Goal,Seniority,Domain,Priority,Standard,Module,ground_truth,predicted_label,raw_response
31,384,3,384,AgeRange|Role|Module,MiddleAged|CodeOwner|APIModule,,,,,,,MiddleAged,,CodeOwner,,,,,,APIModule,0,0,LABEL: 0
32,384,3,384,AgeRange|Role|Module,MiddleAged|CodeOwner|APIModule,,,,,,,MiddleAged,,CodeOwner,,,,,,APIModule,1,0,LABEL: 0
33,384,3,384,AgeRange|Role|Module,MiddleAged|CodeOwner|APIModule,,,,,,,MiddleAged,,CodeOwner,,,,,,APIModule,0,0,LABEL: 0
34,384,3,384,AgeRange|Role|Module,MiddleAged|CodeOwner|APIModule,,,,,,,MiddleAged,,CodeOwner,,,,,,APIModule,0,0,LABEL: 0
35,384,3,384,AgeRange|Role|Module,MiddleAged|CodeOwner|APIModule,,,,,,,MiddleAged,,CodeOwner,,,,,,APIModule,1,0,LABEL: 0
36,384,3,384,AgeRange|Role|Module,MiddleAged|CodeOwner|APIModule,,,,,,,MiddleAged,,CodeOwner,,,,,,APIModule,0,1,LABEL: 1
37,384,3,384,AgeRange|Role|Module,MiddleAged|CodeOwner|APIModule,,,,,,,MiddleAged,,CodeOwner,,,,,,APIModule,0,0,LABEL: 0
38,384,3,384,AgeRange|Role|Module,MiddleAged|CodeOwner|APIModule,,,,,,,MiddleAged,,CodeOwner,,,,,,APIModule,1,0,LABEL: 0
39,384,3,384,AgeRange|Role|Module,MiddleAged|CodeOwner|APIModule,,,,,,,MiddleAged,,CodeOwner,,,,,,APIModule,1,0,LABEL: 0
40,384,3,384,AgeRange|Role|Module,MiddleAged|CodeOwner|APIModule,,,,,,,MiddleAged,,CodeOwner,,,,,,APIModule,1,0,LABEL: 0
41,384,3,384,AgeRange|Role|Module,MiddleAged|CodeOwner|APIModule,,,,,,,MiddleAged,,CodeOwner,,,,,,APIModule,1,0,LABEL: 0
42,384,3,384,AgeRange|Role|Module,MiddleAged|CodeOwner|APIModule,,,,,,,MiddleAged,,CodeOwner,,,,,,APIModule,1,0,LABEL: 0
43,384,3,384,AgeRange|Role|Module,MiddleAged|CodeOwner|APIModule,,,,,,,MiddleAged,,CodeOwner,,,,,,APIModule,0,0,LABEL: 0
44,384,3,384,AgeRange|Role|Module,MiddleAged|CodeOwner|APIModule,,,,,,,MiddleAged,,CodeOwner,,,,,,APIModule,1,0,LABEL: 0
45,384,3,384,AgeRange|Role|Module,MiddleAged|CodeOwner|APIModule,,,,,,,MiddleAged,,CodeOwner,,,,,,APIModule,1,0,LABEL: 0
46,384,3,384,AgeRange|Role|Module,MiddleAged|CodeOwner|APIModule,,,,,,,MiddleAged,,CodeOwner,,,,,,APIModule,0,0,LABEL: 0
47,384,3,384,AgeRange|Role|Module,MiddleAged|CodeOwner|APIModule,,,,,,,MiddleAged,,CodeOwner,,,,,,APIModule,1,0,LABEL: 0
48,384,3,384,AgeRange|Role|Module,MiddleAged|CodeOwner|APIModule,,,,,,,MiddleAged,,CodeOwner,,,,,,APIModule,1,0,LABEL: 0
49,384,3,384,AgeRange|Role|Module,MiddleAged|CodeOwner|APIModule,,,,,,,MiddleAged,,CodeOwner,,,,,,APIModule,1,0,LABEL: 0
0,385,3,385,AgeRange|Goal|Seniority,Aged|MaintainableCode|Senior,,,,,,,Aged,,,MaintainableCode,Senior,,,,,1,0,LABEL: 0
1,385,3,385,AgeRange|Goal|Seniority,Aged|MaintainableCode|Senior,,,,,,,Aged,,,MaintainableCode,Senior,,,,,0,0,LABEL: 0
2,385,3,385,AgeRange|Goal|Seniority,Aged|MaintainableCode|Senior,,,,,,,Aged,,,MaintainableCode,Senior,,,,,0,0,LABEL: 0
3,385,3,385,AgeRange|Goal|Seniority,Aged|MaintainableCode|Senior,,,,,,,Aged,,,MaintainableCode,Senior,,,,,0,1,LABEL: 1
4,385,3,385,AgeRange|Goal|Seniority,Aged|MaintainableCode|Senior,,,,,,,Aged,,,MaintainableCode,Senior,,,,,0,0,LABEL: 0
5,385,3,385,AgeRange|Goal|Seniority,Aged|MaintainableCode|Senior,,,,,,,Aged,,,MaintainableCode,Senior,,,,,0,0,LABEL: 0
6,385,3,385,AgeRange|Goal|Seniority,Aged|MaintainableCode|Senior,,,,,,,Aged,,,MaintainableCode,Senior,,,,,0,1,LABEL: 1
7,385,3,385,AgeRange|Goal|Seniority,Aged|MaintainableCode|Senior,,,,,,,Aged,,,MaintainableCode,Senior,,,,,0,0,LABEL: 0
8,385,3,385,AgeRange|Goal|Seniority,Aged|MaintainableCode|Senior,,,,,,,Aged,,,MaintainableCode,Senior,,,,,0,0,LABEL: 0
9,385,3,385,AgeRange|Goal|Seniority,Aged|MaintainableCode|Senior,,,,,,,Aged,,,MaintainableCode,Senior,,,,,1,0,LABEL: 0
10,385,3,385,AgeRange|Goal|Seniority,Aged|MaintainableCode|Senior,,,,,,,Aged,,,MaintainableCode,Senior,,,,,1,0,LABEL: 0
11,385,3,385,AgeRange|Goal|Seniority,Aged|MaintainableCode|Senior,,,,,,,Aged,,,MaintainableCode,Senior,,,,,1,0,LABEL: 0
12,385,3,385,AgeRange|Goal|Seniority,Aged|MaintainableCode|Senior,,,,,,,Aged,,,MaintainableCode,Senior,,,,,1,0,LABEL: 0
13,385,3,385,AgeRange|Goal|Seniority,Aged|MaintainableCode|Senior,,,,,,,Aged,,,MaintainableCode,Senior,,,,,1,0,LABEL: 0
14,385,3,385,AgeRange|Goal|Seniority,Aged|MaintainableCode|Senior,,,,,,,Aged,,,MaintainableCode,Senior,,,,,1,0,LABEL: 0
15,385,3,385,AgeRange|Goal|Seniority,Aged|MaintainableCode|Senior,,,,,,,Aged,,,MaintainableCode,Senior,,,,,0,1,LABEL: 1
16,385,3,385,AgeRange|Goal|Seniority,Aged|MaintainableCode|Senior,,,,,,,Aged,,,MaintainableCode,Senior,,,,,1,0,LABEL: 0
17,385,3,385,AgeRange|Goal|Seniority,Aged|MaintainableCode|Senior,,,,,,,Aged,,,MaintainableCode,Senior,,,,,0,0,LABEL: 0
18,385,3,385,AgeRange|Goal|Seniority,Aged|MaintainableCode|Senior,,,,,,,Aged,,,MaintainableCode,Senior,,,,,0,0,LABEL: 0
19,385,3,385,AgeRange|Goal|Seniority,Aged|MaintainableCode|Senior,,,,,,,Aged,,,MaintainableCode,Senior,,,,,1,0,LABEL: 0
20,385,3,385,AgeRange|Goal|Seniority,Aged|MaintainableCode|Senior,,,,,,,Aged,,,MaintainableCode,Senior,,,,,0,0,LABEL: 0
21,385,3,385,AgeRange|Goal|Seniority,Aged|MaintainableCode|Senior,,,,,,,Aged,,,MaintainableCode,Senior,,,,,0,0,LABEL: 0
22,385,3,385,AgeRange|Goal|Seniority,Aged|MaintainableCode|Senior,,,,,,,Aged,,,MaintainableCode,Senior,,,,,1,1,LABEL: 1
23,385,3,385,AgeRange|Goal|Seniority,Aged|MaintainableCode|Senior,,,,,,,Aged,,,MaintainableCode,Senior,,,,,0,0,LABEL: 0
24,385,3,385,AgeRange|Goal|Seniority,Aged|MaintainableCode|Senior,,,,,,,Aged,,,MaintainableCode,Senior,,,,,1,0,LABEL: 0
25,385,3,385,AgeRange|Goal|Seniority,Aged|MaintainableCode|Senior,,,,,,,Aged,,,MaintainableCode,Senior,,,,,1,1,LABEL: 1
26,385,3,385,AgeRange|Goal|Seniority,Aged|MaintainableCode|Senior,,,,,,,Aged,,,MaintainableCode,Senior,,,,,0,1,LABEL: 1
27,385,3,385,AgeRange|Goal|Seniority,Aged|MaintainableCode|Senior,,,,,,,Aged,,,MaintainableCode,Senior,,,,,1,1,LABEL: 1
28,385,3,385,AgeRange|Goal|Seniority,Aged|MaintainableCode|Senior,,,,,,,Aged,,,MaintainableCode,Senior,,,,,0,0,LABEL: 0
29,385,3,385,AgeRange|Goal|Seniority,Aged|MaintainableCode|Senior,,,,,,,Aged,,,MaintainableCode,Senior,,,,,0,0,LABEL: 0
30,385,3,385,AgeRange|Goal|Seniority,Aged|MaintainableCode|Senior,,,,,,,Aged,,,MaintainableCode,Senior,,,,,0,1,LABEL: 1
31,385,3,385,AgeRange|Goal|Seniority,Aged|MaintainableCode|Senior,,,,,,,Aged,,,MaintainableCode,Senior,,,,,0,0,LABEL: 0
32,385,3,385,AgeRange|Goal|Seniority,Aged|MaintainableCode|Senior,,,,,,,Aged,,,MaintainableCode,Senior,,,,,1,0,LABEL: 0
33,385,3,385,AgeRange|Goal|Seniority,Aged|MaintainableCode|Senior,,,,,,,Aged,,,MaintainableCode,Senior,,,,,0,0,LABEL: 0
34,385,3,385,AgeRange|Goal|Seniority,Aged|MaintainableCode|Senior,,,,,,,Aged,,,MaintainableCode,Senior,,,,,0,0,LABEL: 0
35,385,3,385,AgeRange|Goal|Seniority,Aged|MaintainableCode|Senior,,,,,,,Aged,,,MaintainableCode,Senior,,,,,1,0,LABEL: 0
36,385,3,385,AgeRange|Goal|Seniority,Aged|MaintainableCode|Senior,,,,,,,Aged,,,MaintainableCode,Senior,,,,,0,1,LABEL: 1
37,385,3,385,AgeRange|Goal|Seniority,Aged|MaintainableCode|Senior,,,,,,,Aged,,,MaintainableCode,Senior,,,,,0,0,LABEL: 0
38,385,3,385,AgeRange|Goal|Seniority,Aged|MaintainableCode|Senior,,,,,,,Aged,,,MaintainableCode,Senior,,,,,1,0,LABEL: 0
39,385,3,385,AgeRange|Goal|Seniority,Aged|MaintainableCode|Senior,,,,,,,Aged,,,MaintainableCode,Senior,,,,,1,1,LABEL: 1
40,385,3,385,AgeRange|Goal|Seniority,Aged|MaintainableCode|Senior,,,,,,,Aged,,,MaintainableCode,Senior,,,,,1,0,LABEL: 0
41,385,3,385,AgeRange|Goal|Seniority,Aged|MaintainableCode|Senior,,,,,,,Aged,,,MaintainableCode,Senior,,,,,1,0,LABEL: 0
42,385,3,385,AgeRange|Goal|Seniority,Aged|MaintainableCode|Senior,,,,,,,Aged,,,MaintainableCode,Senior,,,,,1,0,LABEL: 0
43,385,3,385,AgeRange|Goal|Seniority,Aged|MaintainableCode|Senior,,,,,,,Aged,,,MaintainableCode,Senior,,,,,0,0,LABEL: 0
44,385,3,385,AgeRange|Goal|Seniority,Aged|MaintainableCode|Senior,,,,,,,Aged,,,MaintainableCode,Senior,,,,,1,0,LABEL: 0
45,385,3,385,AgeRange|Goal|Seniority,Aged|MaintainableCode|Senior,,,,,,,Aged,,,MaintainableCode,Senior,,,,,1,0,LABEL: 0
46,385,3,385,AgeRange|Goal|Seniority,Aged|MaintainableCode|Senior,,,,,,,Aged,,,MaintainableCode,Senior,,,,,0,0,LABEL: 0
47,385,3,385,AgeRange|Goal|Seniority,Aged|MaintainableCode|Senior,,,,,,,Aged,,,MaintainableCode,Senior,,,,,1,0,LABEL: 0
48,385,3,385,AgeRange|Goal|Seniority,Aged|MaintainableCode|Senior,,,,,,,Aged,,,MaintainableCode,Senior,,,,,1,0,LABEL: 0
49,385,3,385,AgeRange|Goal|Seniority,Aged|MaintainableCode|Senior,,,,,,,Aged,,,MaintainableCode,Senior,,,,,1,0,LABEL: 0
0,386,3,386,AgeRange|Goal|Domain,LateCareerAdult|MaintainableCode|PlatformEng,,,,,,,LateCareerAdult,,,MaintainableCode,,PlatformEng,,,,1,0,LABEL: 0
1,386,3,386,AgeRange|Goal|Domain,LateCareerAdult|MaintainableCode|PlatformEng,,,,,,,LateCareerAdult,,,MaintainableCode,,PlatformEng,,,,0,0,LABEL: 0
2,386,3,386,AgeRange|Goal|Domain,LateCareerAdult|MaintainableCode|PlatformEng,,,,,,,LateCareerAdult,,,MaintainableCode,,PlatformEng,,,,0,0,LABEL: 0
3,386,3,386,AgeRange|Goal|Domain,LateCareerAdult|MaintainableCode|PlatformEng,,,,,,,LateCareerAdult,,,MaintainableCode,,PlatformEng,,,,0,1,LABEL: 1
4,386,3,386,AgeRange|Goal|Domain,LateCareerAdult|MaintainableCode|PlatformEng,,,,,,,LateCareerAdult,,,MaintainableCode,,PlatformEng,,,,0,0,LABEL: 0
5,386,3,386,AgeRange|Goal|Domain,LateCareerAdult|MaintainableCode|PlatformEng,,,,,,,LateCareerAdult,,,MaintainableCode,,PlatformEng,,,,0,0,LABEL: 0
6,386,3,386,AgeRange|Goal|Domain,LateCareerAdult|MaintainableCode|PlatformEng,,,,,,,LateCareerAdult,,,MaintainableCode,,PlatformEng,,,,0,0,LABEL: 0
7,386,3,386,AgeRange|Goal|Domain,LateCareerAdult|MaintainableCode|PlatformEng,,,,,,,LateCareerAdult,,,MaintainableCode,,PlatformEng,,,,0,0,LABEL: 0
8,386,3,386,AgeRange|Goal|Domain,LateCareerAdult|MaintainableCode|PlatformEng,,,,,,,LateCareerAdult,,,MaintainableCode,,PlatformEng,,,,0,0,LABEL: 0
9,386,3,386,AgeRange|Goal|Domain,LateCareerAdult|MaintainableCode|PlatformEng,,,,,,,LateCareerAdult,,,MaintainableCode,,PlatformEng,,,,1,0,LABEL: 0
10,386,3,386,AgeRange|Goal|Domain,LateCareerAdult|MaintainableCode|PlatformEng,,,,,,,LateCareerAdult,,,MaintainableCode,,PlatformEng,,,,1,0,LABEL: 0
11,386,3,386,AgeRange|Goal|Domain,LateCareerAdult|MaintainableCode|PlatformEng,,,,,,,LateCareerAdult,,,MaintainableCode,,PlatformEng,,,,1,0,LABEL: 0
12,386,3,386,AgeRange|Goal|Domain,LateCareerAdult|MaintainableCode|PlatformEng,,,,,,,LateCareerAdult,,,MaintainableCode,,PlatformEng,,,,1,0,LABEL: 0
13,386,3,386,AgeRange|Goal|Domain,LateCareerAdult|MaintainableCode|PlatformEng,,,,,,,LateCareerAdult,,,MaintainableCode,,PlatformEng,,,,1,0,LABEL: 0
14,386,3,386,AgeRange|Goal|Domain,LateCareerAdult|MaintainableCode|PlatformEng,,,,,,,LateCareerAdult,,,MaintainableCode,,PlatformEng,,,,1,0,LABEL: 0
15,386,3,386,AgeRange|Goal|Domain,LateCareerAdult|MaintainableCode|PlatformEng,,,,,,,LateCareerAdult,,,MaintainableCode,,PlatformEng,,,,0,0,LABEL: 0
16,386,3,386,AgeRange|Goal|Domain,LateCareerAdult|MaintainableCode|PlatformEng,,,,,,,LateCareerAdult,,,MaintainableCode,,PlatformEng,,,,1,0,LABEL: 0
17,386,3,386,AgeRange|Goal|Domain,LateCareerAdult|MaintainableCode|PlatformEng,,,,,,,LateCareerAdult,,,MaintainableCode,,PlatformEng,,,,0,0,LABEL: 0
18,386,3,386,AgeRange|Goal|Domain,LateCareerAdult|MaintainableCode|PlatformEng,,,,,,,LateCareerAdult,,,MaintainableCode,,PlatformEng,,,,0,0,LABEL: 0
19,386,3,386,AgeRange|Goal|Domain,LateCareerAdult|MaintainableCode|PlatformEng,,,,,,,LateCareerAdult,,,MaintainableCode,,PlatformEng,,,,1,0,LABEL: 0
20,386,3,386,AgeRange|Goal|Domain,LateCareerAdult|MaintainableCode|PlatformEng,,,,,,,LateCareerAdult,,,MaintainableCode,,PlatformEng,,,,0,1,LABEL: 1
21,386,3,386,AgeRange|Goal|Domain,LateCareerAdult|MaintainableCode|PlatformEng,,,,,,,LateCareerAdult,,,MaintainableCode,,PlatformEng,,,,0,0,LABEL: 0
22,386,3,386,AgeRange|Goal|Domain,LateCareerAdult|MaintainableCode|PlatformEng,,,,,,,LateCareerAdult,,,MaintainableCode,,PlatformEng,,,,1,0,LABEL: 0
23,386,3,386,AgeRange|Goal|Domain,LateCareerAdult|MaintainableCode|PlatformEng,,,,,,,LateCareerAdult,,,MaintainableCode,,PlatformEng,,,,0,0,LABEL: 0
24,386,3,386,AgeRange|Goal|Domain,LateCareerAdult|MaintainableCode|PlatformEng,,,,,,,LateCareerAdult,,,MaintainableCode,,PlatformEng,,,,1,0,LABEL: 0
25,386,3,386,AgeRange|Goal|Domain,LateCareerAdult|MaintainableCode|PlatformEng,,,,,,,LateCareerAdult,,,MaintainableCode,,PlatformEng,,,,1,1,LABEL: 1
26,386,3,386,AgeRange|Goal|Domain,LateCareerAdult|MaintainableCode|PlatformEng,,,,,,,LateCareerAdult,,,MaintainableCode,,PlatformEng,,,,0,1,LABEL: 1
27,386,3,386,AgeRange|Goal|Domain,LateCareerAdult|MaintainableCode|PlatformEng,,,,,,,LateCareerAdult,,,MaintainableCode,,PlatformEng,,,,1,1,LABEL: 1
28,386,3,386,AgeRange|Goal|Domain,LateCareerAdult|MaintainableCode|PlatformEng,,,,,,,LateCareerAdult,,,MaintainableCode,,PlatformEng,,,,0,0,LABEL: 0
29,386,3,386,AgeRange|Goal|Domain,LateCareerAdult|MaintainableCode|PlatformEng,,,,,,,LateCareerAdult,,,MaintainableCode,,PlatformEng,,,,0,0,LABEL: 0
30,386,3,386,AgeRange|Goal|Domain,LateCareerAdult|MaintainableCode|PlatformEng,,,,,,,LateCareerAdult,,,MaintainableCode,,PlatformEng,,,,0,0,LABEL: 0
31,386,3,386,AgeRange|Goal|Domain,LateCareerAdult|MaintainableCode|PlatformEng,,,,,,,LateCareerAdult,,,MaintainableCode,,PlatformEng,,,,0,0,LABEL: 0
32,386,3,386,AgeRange|Goal|Domain,LateCareerAdult|MaintainableCode|PlatformEng,,,,,,,LateCareerAdult,,,MaintainableCode,,PlatformEng,,,,1,0,LABEL: 0
33,386,3,386,AgeRange|Goal|Domain,LateCareerAdult|MaintainableCode|PlatformEng,,,,,,,LateCareerAdult,,,MaintainableCode,,PlatformEng,,,,0,0,LABEL: 0
34,386,3,386,AgeRange|Goal|Domain,LateCareerAdult|MaintainableCode|PlatformEng,,,,,,,LateCareerAdult,,,MaintainableCode,,PlatformEng,,,,0,0,LABEL: 0
35,386,3,386,AgeRange|Goal|Domain,LateCareerAdult|MaintainableCode|PlatformEng,,,,,,,LateCareerAdult,,,MaintainableCode,,PlatformEng,,,,1,0,LABEL: 0
36,386,3,386,AgeRange|Goal|Domain,LateCareerAdult|MaintainableCode|PlatformEng,,,,,,,LateCareerAdult,,,MaintainableCode,,PlatformEng,,,,0,1,LABEL: 1
37,386,3,386,AgeRange|Goal|Domain,LateCareerAdult|MaintainableCode|PlatformEng,,,,,,,LateCareerAdult,,,MaintainableCode,,PlatformEng,,,,0,0,LABEL: 0
38,386,3,386,AgeRange|Goal|Domain,LateCareerAdult|MaintainableCode|PlatformEng,,,,,,,LateCareerAdult,,,MaintainableCode,,PlatformEng,,,,1,0,LABEL: 0
39,386,3,386,AgeRange|Goal|Domain,LateCareerAdult|MaintainableCode|PlatformEng,,,,,,,LateCareerAdult,,,MaintainableCode,,PlatformEng,,,,1,0,LABEL: 0
40,386,3,386,AgeRange|Goal|Domain,LateCareerAdult|MaintainableCode|PlatformEng,,,,,,,LateCareerAdult,,,MaintainableCode,,PlatformEng,,,,1,0,LABEL: 0
41,386,3,386,AgeRange|Goal|Domain,LateCareerAdult|MaintainableCode|PlatformEng,,,,,,,LateCareerAdult,,,MaintainableCode,,PlatformEng,,,,1,0,LABEL: 0
42,386,3,386,AgeRange|Goal|Domain,LateCareerAdult|MaintainableCode|PlatformEng,,,,,,,LateCareerAdult,,,MaintainableCode,,PlatformEng,,,,1,0,LABEL: 0
43,386,3,386,AgeRange|Goal|Domain,LateCareerAdult|MaintainableCode|PlatformEng,,,,,,,LateCareerAdult,,,MaintainableCode,,PlatformEng,,,,0,0,LABEL: 0
44,386,3,386,AgeRange|Goal|Domain,LateCareerAdult|MaintainableCode|PlatformEng,,,,,,,LateCareerAdult,,,MaintainableCode,,PlatformEng,,,,1,0,LABEL: 0
45,386,3,386,AgeRange|Goal|Domain,LateCareerAdult|MaintainableCode|PlatformEng,,,,,,,LateCareerAdult,,,MaintainableCode,,PlatformEng,,,,1,0,LABEL: 0
46,386,3,386,AgeRange|Goal|Domain,LateCareerAdult|MaintainableCode|PlatformEng,,,,,,,LateCareerAdult,,,MaintainableCode,,PlatformEng,,,,0,0,LABEL: 0
47,386,3,386,AgeRange|Goal|Domain,LateCareerAdult|MaintainableCode|PlatformEng,,,,,,,LateCareerAdult,,,MaintainableCode,,PlatformEng,,,,1,0,LABEL: 0
48,386,3,386,AgeRange|Goal|Domain,LateCareerAdult|MaintainableCode|PlatformEng,,,,,,,LateCareerAdult,,,MaintainableCode,,PlatformEng,,,,1,0,LABEL: 0
49,386,3,386,AgeRange|Goal|Domain,LateCareerAdult|MaintainableCode|PlatformEng,,,,,,,LateCareerAdult,,,MaintainableCode,,PlatformEng,,,,1,0,LABEL: 0
0,387,3,387,AgeRange|Goal|Priority,MiddleAged|WellDocumentedCode|Portability,,,,,,,MiddleAged,,,WellDocumentedCode,,,Portability,,,1,0,LABEL: 0
1,387,3,387,AgeRange|Goal|Priority,MiddleAged|WellDocumentedCode|Portability,,,,,,,MiddleAged,,,WellDocumentedCode,,,Portability,,,0,0,LABEL: 0
2,387,3,387,AgeRange|Goal|Priority,MiddleAged|WellDocumentedCode|Portability,,,,,,,MiddleAged,,,WellDocumentedCode,,,Portability,,,0,0,LABEL: 0
3,387,3,387,AgeRange|Goal|Priority,MiddleAged|WellDocumentedCode|Portability,,,,,,,MiddleAged,,,WellDocumentedCode,,,Portability,,,0,0,LABEL: 0
4,387,3,387,AgeRange|Goal|Priority,MiddleAged|WellDocumentedCode|Portability,,,,,,,MiddleAged,,,WellDocumentedCode,,,Portability,,,0,0,LABEL: 0
5,387,3,387,AgeRange|Goal|Priority,MiddleAged|WellDocumentedCode|Portability,,,,,,,MiddleAged,,,WellDocumentedCode,,,Portability,,,0,0,LABEL: 0
6,387,3,387,AgeRange|Goal|Priority,MiddleAged|WellDocumentedCode|Portability,,,,,,,MiddleAged,,,WellDocumentedCode,,,Portability,,,0,0,LABEL: 0
7,387,3,387,AgeRange|Goal|Priority,MiddleAged|WellDocumentedCode|Portability,,,,,,,MiddleAged,,,WellDocumentedCode,,,Portability,,,0,0,LABEL: 0
8,387,3,387,AgeRange|Goal|Priority,MiddleAged|WellDocumentedCode|Portability,,,,,,,MiddleAged,,,WellDocumentedCode,,,Portability,,,0,0,LABEL: 0
9,387,3,387,AgeRange|Goal|Priority,MiddleAged|WellDocumentedCode|Portability,,,,,,,MiddleAged,,,WellDocumentedCode,,,Portability,,,1,0,LABEL: 0
10,387,3,387,AgeRange|Goal|Priority,MiddleAged|WellDocumentedCode|Portability,,,,,,,MiddleAged,,,WellDocumentedCode,,,Portability,,,1,0,LABEL: 0
11,387,3,387,AgeRange|Goal|Priority,MiddleAged|WellDocumentedCode|Portability,,,,,,,MiddleAged,,,WellDocumentedCode,,,Portability,,,1,0,LABEL: 0
12,387,3,387,AgeRange|Goal|Priority,MiddleAged|WellDocumentedCode|Portability,,,,,,,MiddleAged,,,WellDocumentedCode,,,Portability,,,1,0,LABEL: 0
13,387,3,387,AgeRange|Goal|Priority,MiddleAged|WellDocumentedCode|Portability,,,,,,,MiddleAged,,,WellDocumentedCode,,,Portability,,,1,0,LABEL: 0
14,387,3,387,AgeRange|Goal|Priority,MiddleAged|WellDocumentedCode|Portability,,,,,,,MiddleAged,,,WellDocumentedCode,,,Portability,,,1,0,LABEL: 0
15,387,3,387,AgeRange|Goal|Priority,MiddleAged|WellDocumentedCode|Portability,,,,,,,MiddleAged,,,WellDocumentedCode,,,Portability,,,0,1,LABEL: 1
16,387,3,387,AgeRange|Goal|Priority,MiddleAged|WellDocumentedCode|Portability,,,,,,,MiddleAged,,,WellDocumentedCode,,,Portability,,,1,0,LABEL: 0
17,387,3,387,AgeRange|Goal|Priority,MiddleAged|WellDocumentedCode|Portability,,,,,,,MiddleAged,,,WellDocumentedCode,,,Portability,,,0,0,LABEL: 0
18,387,3,387,AgeRange|Goal|Priority,MiddleAged|WellDocumentedCode|Portability,,,,,,,MiddleAged,,,WellDocumentedCode,,,Portability,,,0,0,LABEL: 0
19,387,3,387,AgeRange|Goal|Priority,MiddleAged|WellDocumentedCode|Portability,,,,,,,MiddleAged,,,WellDocumentedCode,,,Portability,,,1,0,LABEL: 0
20,387,3,387,AgeRange|Goal|Priority,MiddleAged|WellDocumentedCode|Portability,,,,,,,MiddleAged,,,WellDocumentedCode,,,Portability,,,0,0,LABEL: 0
21,387,3,387,AgeRange|Goal|Priority,MiddleAged|WellDocumentedCode|Portability,,,,,,,MiddleAged,,,WellDocumentedCode,,,Portability,,,0,0,LABEL: 0
22,387,3,387,AgeRange|Goal|Priority,MiddleAged|WellDocumentedCode|Portability,,,,,,,MiddleAged,,,WellDocumentedCode,,,Portability,,,1,0,LABEL: 0
23,387,3,387,AgeRange|Goal|Priority,MiddleAged|WellDocumentedCode|Portability,,,,,,,MiddleAged,,,WellDocumentedCode,,,Portability,,,0,0,LABEL: 0
24,387,3,387,AgeRange|Goal|Priority,MiddleAged|WellDocumentedCode|Portability,,,,,,,MiddleAged,,,WellDocumentedCode,,,Portability,,,1,0,LABEL: 0
25,387,3,387,AgeRange|Goal|Priority,MiddleAged|WellDocumentedCode|Portability,,,,,,,MiddleAged,,,WellDocumentedCode,,,Portability,,,1,0,LABEL: 0
26,387,3,387,AgeRange|Goal|Priority,MiddleAged|WellDocumentedCode|Portability,,,,,,,MiddleAged,,,WellDocumentedCode,,,Portability,,,0,0,LABEL: 0
27,387,3,387,AgeRange|Goal|Priority,MiddleAged|WellDocumentedCode|Portability,,,,,,,MiddleAged,,,WellDocumentedCode,,,Portability,,,1,1,LABEL: 1
28,387,3,387,AgeRange|Goal|Priority,MiddleAged|WellDocumentedCode|Portability,,,,,,,MiddleAged,,,WellDocumentedCode,,,Portability,,,0,0,LABEL: 0
29,387,3,387,AgeRange|Goal|Priority,MiddleAged|WellDocumentedCode|Portability,,,,,,,MiddleAged,,,WellDocumentedCode,,,Portability,,,0,0,LABEL: 0
30,387,3,387,AgeRange|Goal|Priority,MiddleAged|WellDocumentedCode|Portability,,,,,,,MiddleAged,,,WellDocumentedCode,,,Portability,,,0,0,LABEL: 0
31,387,3,387,AgeRange|Goal|Priority,MiddleAged|WellDocumentedCode|Portability,,,,,,,MiddleAged,,,WellDocumentedCode,,,Portability,,,0,0,LABEL: 0
32,387,3,387,AgeRange|Goal|Priority,MiddleAged|WellDocumentedCode|Portability,,,,,,,MiddleAged,,,WellDocumentedCode,,,Portability,,,1,0,LABEL: 0
33,387,3,387,AgeRange|Goal|Priority,MiddleAged|WellDocumentedCode|Portability,,,,,,,MiddleAged,,,WellDocumentedCode,,,Portability,,,0,0,LABEL: 0
34,387,3,387,AgeRange|Goal|Priority,MiddleAged|WellDocumentedCode|Portability,,,,,,,MiddleAged,,,WellDocumentedCode,,,Portability,,,0,0,LABEL: 0
35,387,3,387,AgeRange|Goal|Priority,MiddleAged|WellDocumentedCode|Portability,,,,,,,MiddleAged,,,WellDocumentedCode,,,Portability,,,1,0,LABEL: 0
36,387,3,387,AgeRange|Goal|Priority,MiddleAged|WellDocumentedCode|Portability,,,,,,,MiddleAged,,,WellDocumentedCode,,,Portability,,,0,1,LABEL: 1
37,387,3,387,AgeRange|Goal|Priority,MiddleAged|WellDocumentedCode|Portability,,,,,,,MiddleAged,,,WellDocumentedCode,,,Portability,,,0,0,LABEL: 0
38,387,3,387,AgeRange|Goal|Priority,MiddleAged|WellDocumentedCode|Portability,,,,,,,MiddleAged,,,WellDocumentedCode,,,Portability,,,1,0,LABEL: 0
39,387,3,387,AgeRange|Goal|Priority,MiddleAged|WellDocumentedCode|Portability,,,,,,,MiddleAged,,,WellDocumentedCode,,,Portability,,,1,0,LABEL: 0
40,387,3,387,AgeRange|Goal|Priority,MiddleAged|WellDocumentedCode|Portability,,,,,,,MiddleAged,,,WellDocumentedCode,,,Portability,,,1,0,LABEL: 0
